Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-ss16-re25,"DZ-SS16/Re25 Knight of Soaring Slash, Esmeree [Re]","<p><strong>Knight of Soaring Slash, Esmeree</strong></p>
<p>Card Number: DZ-SS16/Re25</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re25,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_178.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re26,"DZ-SS16/Re26 Knight of Straight Shot, Iltid [Re]","<p><strong>Knight of Straight Shot, Iltid</strong></p>
<p>Card Number: DZ-SS16/Re26</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re26,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_179.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re27,"DZ-SS16/Re27 Divine Sister, Arroz Con Leche [Re]","<p><strong>Divine Sister, Arroz Con Leche</strong></p>
<p>Card Number: DZ-SS16/Re27</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re27,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_180.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re28,DZ-SS16/Re28 Infusion Angel [Re],"<p><strong>Infusion Angel</strong></p>
<p>Card Number: DZ-SS16/Re28</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re28,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_181.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re29,DZ-SS16/Re29 縦長顕札の女魔術師 [Re],"<p><strong>縦長顕札の女魔術師</strong></p>
<p>Card Number: DZ-SS16/Re29</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re29,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_182.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re30,DZ-SS16/Re30 竜へ至る旅路 [Re],"<p><strong>竜へ至る旅路</strong></p>
<p>Card Number: DZ-SS16/Re30</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re30,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_183.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re31,"DZ-SS16/Re31 Sylvan Horned Beast, Marlgol [Re]","<p><strong>Sylvan Horned Beast, Marlgol</strong></p>
<p>Card Number: DZ-SS16/Re31</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re31,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_184.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re32,"DZ-SS16/Re32 Spinning Carolla, Reminies [Re]","<p><strong>Spinning Carolla, Reminies</strong></p>
<p>Card Number: DZ-SS16/Re32</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re32,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_185.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re33,DZ-SS16/Re33 Undulate Assault [Re],"<p><strong>Undulate Assault</strong></p>
<p>Card Number: DZ-SS16/Re33</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re33,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_186.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re34,DZ-SS16/Re34 Shawa-Shawa Caboure [Re],"<p><strong>Shawa-Shawa Caboure</strong></p>
<p>Card Number: DZ-SS16/Re34</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re34,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_187.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re35,DZ-SS16/Re35 Megacolony Battler⁺ “Type.N” [Re],"<p><strong>Megacolony Battler⁺ “Type.N”</strong></p>
<p>Card Number: DZ-SS16/Re35</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re35,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_188.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re36,"DZ-SS16/Re36 Earnescorrect Follower, Orteemo [Re]","<p><strong>Earnescorrect Follower, Orteemo</strong></p>
<p>Card Number: DZ-SS16/Re36</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re36,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_189.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re37,"DZ-SS16/Re37 SecretGarden, Onoskelis [Re]","<p><strong>SecretGarden, Onoskelis</strong></p>
<p>Card Number: DZ-SS16/Re37</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re37,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_190.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re38,"DZ-SS16/Re38 Rainy Day, Sierra [Re]","<p><strong>Rainy Day, Sierra</strong></p>
<p>Card Number: DZ-SS16/Re38</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re38,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_191.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re39,"DZ-SS16/Re39 Fortune Garden, Feuille [Re]","<p><strong>Fortune Garden, Feuille</strong></p>
<p>Card Number: DZ-SS16/Re39</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re39,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_192.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re40,DZ-SS16/Re40 一度きりのこの夏を リンナ [Re],"<p><strong>一度きりのこの夏を リンナ</strong></p>
<p>Card Number: DZ-SS16/Re40</p>
<p>Rarity: Re</p>
<p>Grade: グレード 1</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re40,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_193.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re41,DZ-SS16/Re41 High Five! [Re],"<p><strong>High Five!</strong></p>
<p>Card Number: DZ-SS16/Re41</p>
<p>Rarity: Re</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re41,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_194.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re42,"DZ-SS16/Re42 Double Impact, Grandpa [Re]","<p><strong>Double Impact, Grandpa</strong></p>
<p>Card Number: DZ-SS16/Re42</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: コロコロ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re42,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_195.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re43,"DZ-SS16/Re43 ""Midnight Time Leaper"" Rewinder, Chrono [Re]","<p><strong>""Midnight Time Leaper"" Rewinder, Chrono</strong></p>
<p>Card Number: DZ-SS16/Re43</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: コロコロ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re43,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_196.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re44,"DZ-SS16/Re44 Apocalypse Reviver, Black [Re]","<p><strong>Apocalypse Reviver, Black</strong></p>
<p>Card Number: DZ-SS16/Re44</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: コロコロ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re44,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_197.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re45,"DZ-SS16/Re45 Galaxy Walker, Dekka-kun [Re]","<p><strong>Galaxy Walker, Dekka-kun</strong></p>
<p>Card Number: DZ-SS16/Re45</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: コロコロ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re45,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_198.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-re46,"DZ-SS16/Re46 Ultimate Baby, Bebebebe [Re]","<p><strong>Ultimate Baby, Bebebebe</strong></p>
<p>Card Number: DZ-SS16/Re46</p>
<p>Rarity: Re</p>
<p>Grade: グレード 3</p>
<p>Nation: コロコロ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/Re46,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_199.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec01,"DZ-SS16/SEC01 Chakrabarthi Deity Dragon, Nirvana Bagarvan [SEC]","<p><strong>Chakrabarthi Deity Dragon, Nirvana Bagarvan</strong></p>
<p>Card Number: DZ-SS16/SEC01</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_200.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec02,"DZ-SS16/SEC02 Deity Strike Equip, Garna Vairina [SEC]","<p><strong>Deity Strike Equip, Garna Vairina</strong></p>
<p>Card Number: DZ-SS16/SEC02</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_201.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec03,DZ-SS16/SEC03 Chronodragon Nextage [SEC],"<p><strong>Chronodragon Nextage</strong></p>
<p>Card Number: DZ-SS16/SEC03</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_202.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec04,"DZ-SS16/SEC04 Interdimensional Dragon, Mystery-flare Dragon [SEC]","<p><strong>Interdimensional Dragon, Mystery-flare Dragon</strong></p>
<p>Card Number: DZ-SS16/SEC04</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 4</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_203.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec05,DZ-SS16/SEC05 Chronojet Dragon [SEC],"<p><strong>Chronojet Dragon</strong></p>
<p>Card Number: DZ-SS16/SEC05</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_204.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec06,"DZ-SS16/SEC06 Gleaming Lord, Uranus [SEC]","<p><strong>Gleaming Lord, Uranus</strong></p>
<p>Card Number: DZ-SS16/SEC06</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_205.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec07,"DZ-SS16/SEC07 Quaking Heavenly Dragon, Astraios Dragon [SEC]","<p><strong>Quaking Heavenly Dragon, Astraios Dragon</strong></p>
<p>Card Number: DZ-SS16/SEC07</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_206.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sec08,"DZ-SS16/SEC08 Giant Deity of Distant World, Valkerion [SEC]","<p><strong>Giant Deity of Distant World, Valkerion</strong></p>
<p>Card Number: DZ-SS16/SEC08</p>
<p>Rarity: SEC</p>
<p>Grade: グレード 5</p>
<p>Nation: -</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SEC08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_207.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr01,"DZ-SS16/SR01 Dragritter, Nasruddin [SR]","<p><strong>Dragritter, Nasruddin</strong></p>
<p>Card Number: DZ-SS16/SR01</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR01,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_208.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr02,"DZ-SS16/SR02 Chakrabarthi Deity Dragon, Nirvana Bagarvan [SR]","<p><strong>Chakrabarthi Deity Dragon, Nirvana Bagarvan</strong></p>
<p>Card Number: DZ-SS16/SR02</p>
<p>Rarity: SR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR02,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_209.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr03,"DZ-SS16/SR03 Deity Strike Equip, Garna Vairina [SR]","<p><strong>Deity Strike Equip, Garna Vairina</strong></p>
<p>Card Number: DZ-SS16/SR03</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR03,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_210.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr04,"DZ-SS16/SR04 Flame of Promise, Aermo [SR]","<p><strong>Flame of Promise, Aermo</strong></p>
<p>Card Number: DZ-SS16/SR04</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_211.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr05,"DZ-SS16/SR05 Illusory Tunes Nymph, Keishou [SR]","<p><strong>Illusory Tunes Nymph, Keishou</strong></p>
<p>Card Number: DZ-SS16/SR05</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_212.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr06,"DZ-SS16/SR06 Stealth Dragon, Souzan [SR]","<p><strong>Stealth Dragon, Souzan</strong></p>
<p>Card Number: DZ-SS16/SR06</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_213.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr07,"DZ-SS16/SR07 Blaze Equip Dragon, Vaikal [SR]","<p><strong>Blaze Equip Dragon, Vaikal</strong></p>
<p>Card Number: DZ-SS16/SR07</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_214.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr08,"DZ-SS16/SR08 Weaving Prayers Blaze Maiden, Reiyu [SR]","<p><strong>Weaving Prayers Blaze Maiden, Reiyu</strong></p>
<p>Card Number: DZ-SS16/SR08</p>
<p>Rarity: SR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_215.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-ss16-sr09,"DZ-SS16/SR09 Reunion Blaze Maiden, Rino [SR]","<p><strong>Reunion Blaze Maiden, Rino</strong></p>
<p>Card Number: DZ-SS16/SR09</p>
<p>Rarity: SR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-SS, DZ-SS16",true,Title,Default Title,,,,,DZ-SS16/SR09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_216.png,1,false,kg,true,true,true,true,true,true,true,true,active
